,incident_id,incident_date,state,city_county,address,number_killed,number_injured,latitude,longitude
13,1061748,2018-03-03,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,44.9884743,-93.25497960000001
14,1062123,2018-03-03,Florida,Miami,1300 Block of NW 62nd Ln,0,4,29.3984415,-98.5042924
15,1059559,2018-02-27,Connecticut,Bridgeport,1306 Stratford Ave,0,4,41.0321327,-87.5381426
16,1057518,2018-02-26,Michigan,Detroit,22700 Fenkell Ave,5,0,36.7565424,-119.7711186
17,1056240,2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,37.7849319,-122.4129481
18,1052372,2018-02-18,Texas,San Antonio,2893 Cinema Ridge,0,5,36.1144629,-80.24526589999999
19,1052035,2018-02-17,Kansas,Kansas City,1615 Minnesota,1,7,30.0216391,-95.3123538
20,1051407,2018-02-17,Tennessee,Memphis,3188 N Watkins Ave,0,5,29.7235827,-95.4421156
21,1051291,2018-02-16,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,40.110245,-88.2353849
22,1049217,2018-02-14,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,39.3048255,-76.6081873
23,1049024,2018-02-13,Louisiana,New Orleans,5400 block of Andry St,2,3,48.4616279,-122.3386173
24,1047761,2018-02-11,Michigan,Detroit,19432 Lamont St,4,3,39.9854586,-75.08588999999999
0,1046961,2018-02-10,Kentucky,Paintsville,413 Mill St,5,0,36.1450958,-96.0023638
1,1044234,2018-02-07,Florida,Lake Worth (Lantana),I-95 and Lantana Ave,3,3,37.7640281,-122.1743935
2,1043447,2018-02-05,Colorado,Colorado Springs,4225 Galley Rd,2,4,37.7194881,-122.425285
3,1042280,2018-02-03,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,41.7718443,-87.67278499999999
4,1040815,2018-01-31,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,30.7029976,-88.0786828
5,1037529,2018-01-28,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,42.2699348,-88.96278009999999
6,1037515,2018-01-28,Indiana,Indianapolis,1313 N Sherman Dr,2,3,34.027134,-118.3507829
7,1038429,2018-01-28,Pennsylvania,Reading,123 S 3rd St,4,0,41.88387900000001,-87.7085187
8,1037438,2018-01-27,Kentucky,Bowling Green,645 Pearl Street,0,4,41.872262,-87.69373
9,1037541,2018-01-27,California,Los Angeles,243 East 119th St,0,5,42.91211149999999,-85.62301
10,1035803,2018-01-25,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,38.5979369,-121.4276274
11,1033262,2018-01-23,Kentucky,Benton,416 High School Rd,2,14,40.6327104,-74.0271053
12,1034205,2018-01-23,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,29.9673972,-90.10182309999999
13,1032393,2018-01-21,Florida,Orlando,3101 Willow Bend Blvd,0,4,44.9884743,-93.25497960000001
14,1031851,2018-01-21,Illinois,Chicago,3200 W Division St,0,4,29.3984415,-98.5042924
15,1029095,2018-01-17,District of Columbia,Washington,2000 block of 16th St SE,1,3,41.0321327,-87.5381426
16,1042072,2018-01-15,Florida,Alachua,14223 NW 156th Pl,0,5,36.7565424,-119.7711186
17,1026804,2018-01-14,Alabama,Eutaw,809 Mesopotamia St,1,4,37.7849319,-122.4129481
18,1027013,2018-01-14,Alabama,Madison,101 Westchester Dr,0,4,36.1144629,-80.24526589999999
19,1025673,2018-01-12,Tennessee,Nashville,2614 Jenkins Ct,3,2,30.0216391,-95.3123538
20,1025272,2018-01-11,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,29.7235827,-95.4421156
21,1022067,2018-01-07,Alabama,Union Springs,US-29,1,5,40.110245,-88.2353849
22,1022055,2018-01-07,Florida,Plantation,5225 W Broward Blvd,0,4,39.3048255,-76.6081873
23,1021788,2018-01-05,Mississippi,Hattiesburg,6168 US 49,0,6,48.4616279,-122.3386173
24,1020574,2018-01-04,Arkansas,Brinkley,615 W 6th St,1,3,39.9854586,-75.08588999999999
0,1018295,2018-01-01,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,36.1450958,-96.0023638
1,1017372,2017-12-31,Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,2,6,37.7640281,-122.1743935
2,1017422,2017-12-31,Illinois,Chicago,2335 Howard St,0,4,37.7194881,-122.425285
3,1018118,2017-12-31,New Jersey,Long Branch,635 Wall St,4,0,41.7718443,-87.67278499999999
4,1015666,2017-12-27,Nevada,Las Vegas,3750 E Bonanza Rd,2,2,30.7029976,-88.0786828
5,1015336,2017-12-26,Florida,Miami,NW 18th Ave and 86th Ter,0,5,42.2699348,-88.96278009999999
6,1013983,2017-12-24,Mississippi,Vicksburg,1111 Mulberry Street,0,5,34.027134,-118.3507829
7,1014052,2017-12-24,Alabama,Troy,100 block of Chapman St,1,4,41.88387900000001,-87.7085187
8,1014971,2017-12-23,Louisiana,Eunice,100 block of City Avenue,1,3,41.872262,-87.69373
9,1013377,2017-12-23,Alabama,Birmingham,3rd Ave N and 9th St N,0,4,42.91211149999999,-85.62301
10,1011953,2017-12-21,Pennsylvania,Philadelphia,6600 block of Dorel St,1,3,38.5979369,-121.4276274
11,1012704,2017-12-21,Louisiana,Lafayette,1500 block of N University Avenue,0,4,40.6327104,-74.0271053
12,1009629,2017-12-16,Mississippi,Mc Cool (Mccool),Ferguson Rd,0,4,29.9673972,-90.10182309999999
13,1008310,2017-12-15,California,Pacoima,13041 Jouett Street,0,5,44.9884743,-93.25497960000001
14,1007054,2017-12-13,Ohio,Columbus,200 block of E Barthman Ave,1,3,29.3984415,-98.5042924
15,1006150,2017-12-12,Kentucky,Louisville,17th and Gallagher Streets,0,4,41.0321327,-87.5381426
16,1006446,2017-12-12,Texas,Garland,1301 Rivercrest Ln,0,4,36.7565424,-119.7711186
17,1004454,2017-12-09,Massachusetts,Boston,Proctor St,0,4,37.7849319,-122.4129481
18,1002514,2017-12-06,Illinois,Chicago,4620 N Broadway,0,4,36.1144629,-80.24526589999999
19,1001566,2017-12-04,Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,30.0216391,-95.3123538
20,1000479,2017-12-03,Tennessee,Memphis,656 Marshall Ave,1,3,29.7235827,-95.4421156
21,999969,2017-12-02,Michigan,Detroit,5200 Woodward Avenue,0,4,40.110245,-88.2353849
22,998843,2017-11-30,Michigan,Detroit,11000 block of Gunston,1,4,39.3048255,-76.6081873
23,994323,2017-11-24,Mississippi,Brookhaven,119 Martin Street,1,6,48.4616279,-122.3386173
24,995015,2017-11-24,Ohio,Cleveland,11618 Buckeye Rd,1,5,39.9854586,-75.08588999999999
0,991017,2017-11-18,Minnesota,Minneapolis,3600 block of N Emerson Ave,0,4,36.1450958,-96.0023638
1,990974,2017-11-17,Louisiana,New Iberia,900 Block of Mississippi St,0,4,37.7640281,-122.1743935
2,989838,2017-11-16,Georgia,Columbus,1400 block of 15th Street,0,7,37.7194881,-122.425285
3,988824,2017-11-14,California,Richmond,900 Block of View Dr,2,2,41.7718443,-87.67278499999999
4,987611,2017-11-14,California,Corning,17357 Stagecoach Rd,6,12,30.7029976,-88.0786828
5,986236,2017-11-12,Indiana,Gary,4601 Melton Rd,0,7,42.2699348,-88.96278009999999
6,987134,2017-11-12,California,Fresno,S Calvin Ave,0,5,34.027134,-118.3507829
7,986816,2017-11-12,Georgia,Atlanta,50 Lower Alabama St,2,2,41.88387900000001,-87.7085187
8,985582,2017-11-11,Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,41.872262,-87.69373
9,985832,2017-11-11,North Carolina,Fayetteville,2835 Bragg Blvd,1,5,42.91211149999999,-85.62301
10,986092,2017-11-11,Louisiana,New Orleans,Forstall St and Burgundy St,1,5,38.5979369,-121.4276274
11,984822,2017-11-10,Ohio,Dayton (Trotwood),193 Olive Rd,0,4,40.6327104,-74.0271053
12,984455,2017-11-09,Pennsylvania,Philadelphia,1800 block of Ringgold,0,4,29.9673972,-90.10182309999999
13,980577,2017-11-05,Texas,Sutherland Springs,216 4th St,27,20,44.9884743,-93.25497960000001
14,980269,2017-11-04,Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,29.3984415,-98.5042924
15,980192,2017-11-04,Ohio,Youngstown,2810 Market St,0,4,41.0321327,-87.5381426
16,980060,2017-11-04,California,Santa Monica,1515 Ocean Avenue,1,3,36.7565424,-119.7711186
17,979651,2017-11-03,Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,37.7849319,-122.4129481
18,980258,2017-11-03,California,Gardena,E 163rd St and S Main St,0,4,36.1144629,-80.24526589999999
19,980004,2017-11-03,New York,Buffalo,147 Roosevelt Ave,0,4,30.0216391,-95.3123538
20,980401,2017-11-03,Louisiana,Lacombe,27600 block of Mirmar Street,1,4,29.7235827,-95.4421156
21,975600,2017-10-29,Texas,Austin,5500 block of Ave F,1,3,40.110245,-88.2353849
22,975817,2017-10-28,Ohio,Toledo,1327 N Huron St,0,4,39.3048255,-76.6081873
23,974704,2017-10-28,Virginia,Petersburg,N Sycamore St and Franklin,1,3,48.4616279,-122.3386173
24,974051,2017-10-27,Kentucky,Louisville,1716 Prentice St,0,6,39.9854586,-75.08588999999999
0,974411,2017-10-27,California,San Francisco,1100 block of Fillmore,0,4,36.1450958,-96.0023638
1,966895,2017-10-23,California,Clearlake Oaks,13000 block of Anchor Village,2,3,37.7640281,-122.1743935
2,966153,2017-10-22,Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,37.7194881,-122.425285
3,966178,2017-10-22,Alabama,Lanett,1606 19th St Sw,2,7,41.7718443,-87.67278499999999
4,965066,2017-10-21,Florida,Tampa,400 block of E Nordica St,0,4,30.7029976,-88.0786828
5,965077,2017-10-21,Florida,Jacksonville,164 E Eubanks St,0,4,42.2699348,-88.96278009999999
6,965756,2017-10-21,Tennessee,Nashville,1277 12th Ave S,0,4,34.027134,-118.3507829
7,965251,2017-10-21,Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,41.88387900000001,-87.7085187
8,962359,2017-10-18,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,41.872262,-87.69373
9,962155,2017-10-17,New York,Brooklyn,181 Martense St,0,4,42.91211149999999,-85.62301
10,962623,2017-10-16,Mississippi,Meridian,5th Street,1,3,38.5979369,-121.4276274
11,960036,2017-10-15,Texas,Houston,6233 Gulfton St,2,2,40.6327104,-74.0271053
12,959126,2017-10-15,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,29.9673972,-90.10182309999999
13,957980,2017-10-12,California,Aliso Viejo,6 Asbury Ct,2,2,44.9884743,-93.25497960000001
14,957562,2017-10-11,Ohio,Pedro,15497 SR 93,4,0,29.3984415,-98.5042924
15,956942,2017-10-10,California,San Francisco,25th St and Treat Ave,0,4,41.0321327,-87.5381426
16,955268,2017-10-09,Texas,Houston,3352 Old Spanish Trail,0,5,36.7565424,-119.7711186
17,954428,2017-10-07,Arizona,Phoenix,87th Ave and Thomas Rd,0,4,37.7849319,-122.4129481
18,953156,2017-10-06,Illinois,Chicago,8000 block of S Marshfield,0,5,36.1144629,-80.24526589999999
19,952720,2017-10-05,Arizona,Casa Grande,400 block of W 13th Street,4,0,30.0216391,-95.3123538
20,952220,2017-10-03,Florida,Miami,2051 NW 65th St,0,4,29.7235827,-95.4421156
21,945990,2017-10-01,Kansas,Lawrence,1000 block of Massachusetts St,3,2,40.110245,-88.2353849
22,946496,2017-10-01,Nevada,Las Vegas,3950 Las Vegas Blvd S,59,441,39.3048255,-76.6081873
23,946138,2017-09-30,Tennessee,Memphis,800 block of Kerr Avenue,1,3,48.4616279,-122.3386173
24,944448,2017-09-28,Louisiana,New Orleans,2001 N Rocheblave St,1,3,39.9854586,-75.08588999999999
0,942628,2017-09-26,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,36.1450958,-96.0023638
1,942522,2017-09-26,Tennessee,Memphis,2531 Chelsea Ave,0,4,37.7640281,-122.1743935
2,942830,2017-09-26,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,37.7194881,-122.425285
3,941144,2017-09-24,Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,41.7718443,-87.67278499999999
4,940554,2017-09-24,Tennessee,Antioch,3890 Pin Hook Rd,1,8,30.7029976,-88.0786828
5,940644,2017-09-24,New York,Syracuse,1226 E Fayette St,0,4,42.2699348,-88.96278009999999
6,1974755,2017-09-24,Pennsylvania,Philadelphia,3400 block of H St,0,4,34.027134,-118.3507829
7,941257,2017-09-24,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,41.88387900000001,-87.7085187
8,939834,2017-09-23,California,Bakersfield,818 Real Rd,1,4,41.872262,-87.69373
9,940068,2017-09-23,Illinois,Danville,Seminary St and Jackson St,0,5,42.91211149999999,-85.62301
10,940142,2017-09-23,Connecticut,Hartford,1164 Albany Ave,2,2,38.5979369,-121.4276274
11,939482,2017-09-20,Indiana,Gary,4300 block of 23rd Ct,0,5,40.6327104,-74.0271053
12,936028,2017-09-17,Michigan,Detroit,5000 block of Stanton Street,1,3,29.9673972,-90.10182309999999
13,935928,2017-09-17,Virginia,Petersburg,300 Mistletoe St,1,4,44.9884743,-93.25497960000001
14,934036,2017-09-16,South Carolina,Columbia,920 Lady Street,0,8,29.3984415,-98.5042924
15,932526,2017-09-13,Tennessee,Memphis,1000 block of Morehead St,1,5,41.0321327,-87.5381426
16,932181,2017-09-13,Washington,Rockford,14626 S Jackson Rd,1,3,36.7565424,-119.7711186
17,932906,2017-09-13,Pennsylvania,York,400 block of S Duke St,0,4,37.7849319,-122.4129481
18,932619,2017-09-13,Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,36.1144629,-80.24526589999999
19,930569,2017-09-10,Texas,Plano,1712 West Spring Creek Parkway,9,1,30.0216391,-95.3123538
20,930266,2017-09-10,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,29.7235827,-95.4421156
21,931139,2017-09-09,Alabama,Selma,Kings Bend Road,0,4,40.110245,-88.2353849
22,928380,2017-09-06,Illinois,Chicago,2700 block of Madison,0,4,39.3048255,-76.6081873
23,927277,2017-09-04,Illinois,Bellwood,1000 block of Bellwood Ave,0,4,48.4616279,-122.3386173
24,926766,2017-09-03,California,Inglewood,10100 block of S Firmona Ave,2,3,39.9854586,-75.08588999999999
0,925809,2017-09-02,Kentucky,Louisville,8008 Watterson Trl,0,4,36.1450958,-96.0023638
1,925436,2017-09-02,Illinois,Chicago,8300 block of S Hermitage,1,3,37.7640281,-122.1743935
2,922184,2017-08-28,New Mexico,Clovis,701 N Main St,2,4,37.7194881,-122.425285
3,921733,2017-08-27,California,Sacramento,7760 24th St,1,4,41.7718443,-87.67278499999999
4,921653,2017-08-27,Indiana,Evansville,1127 Chestnut St,1,3,30.7029976,-88.0786828
5,921289,2017-08-25,Florida,Gainesville,1600 NE 8th Ave,0,4,42.2699348,-88.96278009999999
6,920513,2017-08-24,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,34.027134,-118.3507829
7,918204,2017-08-22,Illinois,Chicago,300 block of N Central Ave,0,4,41.88387900000001,-87.7085187
8,917793,2017-08-21,New Jersey,Newark,Fabyan Place,0,4,41.872262,-87.69373
9,917820,2017-08-21,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,42.91211149999999,-85.62301
10,918061,2017-08-21,New Jersey,Newark,700 block of S 19th St,1,3,38.5979369,-121.4276274
11,917713,2017-08-21,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,40.6327104,-74.0271053
12,917838,2017-08-21,Tennessee,Memphis,262 Decatur St,0,4,29.9673972,-90.10182309999999
13,916808,2017-08-20,New York,Brooklyn,100th St and Ave M,0,4,44.9884743,-93.25497960000001
14,916848,2017-08-20,Illinois,Chicago,11901 S Loomis St,2,5,29.3984415,-98.5042924
15,916551,2017-08-19,Ohio,Cleveland,11143 Superior Ave,1,4,41.0321327,-87.5381426
16,914819,2017-08-16,New York,Wyandanch,Merritt Ave and 15th St,0,4,36.7565424,-119.7711186
17,913924,2017-08-14,California,North Hollywood,Morrison St and Klump Ave,2,2,37.7849319,-122.4129481
18,912805,2017-08-13,Pennsylvania,Philadelphia,39th St and Melon St,0,5,36.1144629,-80.24526589999999
19,912322,2017-08-13,California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,30.0216391,-95.3123538
20,912375,2017-08-13,Virginia,Suffolk,8700 block of Quay Rd,0,4,29.7235827,-95.4421156
21,912093,2017-08-12,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,40.110245,-88.2353849
22,909423,2017-08-08,Illinois,Chicago,50 block of E 37th St,1,6,39.3048255,-76.6081873
23,907555,2017-08-06,New York,Bronx,Wickham Ave,0,6,48.4616279,-122.3386173
24,907546,2017-08-06,New York,Bronx,Unionport Rd,0,4,39.9854586,-75.08588999999999
0,907857,2017-08-06,California,Oakland,1000 block of 106th Avenue,0,7,36.1450958,-96.0023638
1,907247,2017-08-05,New Jersey,Lakewood,900 block of Brook Road,0,4,37.7640281,-122.1743935
2,907611,2017-08-05,South Carolina,Allendale,300 block of Ellis St,1,3,37.7194881,-122.425285
3,906568,2017-08-05,Florida,Tallahassee,1939 W Tennessee St,1,3,41.7718443,-87.67278499999999
4,906509,2017-08-04,Montana,Lodge Grass,200 block of North Helen Street,3,2,30.7029976,-88.0786828
5,906126,2017-08-03,District of Columbia,Washington,3426 18th St NE,1,3,42.2699348,-88.96278009999999
6,904329,2017-08-02,Maryland,Baltimore,900 block of N Broadway,0,4,34.027134,-118.3507829
7,903853,2017-08-01,Illinois,Chicago,800 block of N Monticello Ave,0,4,41.88387900000001,-87.7085187
8,904106,2017-08-01,Washington,Toppenish,8000 Block of Lateral C Rd,0,6,41.872262,-87.69373
9,904026,2017-08-01,California,Fresno,Mariposa St and A St,0,7,42.91211149999999,-85.62301
10,903090,2017-07-31,Illinois,Decatur,Jasper St and Main St,0,4,38.5979369,-121.4276274
11,902187,2017-07-30,Texas,El Paso,1810 George Dieter Dr,1,3,40.6327104,-74.0271053
12,901549,2017-07-30,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,29.9673972,-90.10182309999999
13,901083,2017-07-29,New York,Buffalo,200 block of Carl St,1,4,44.9884743,-93.25497960000001
14,901000,2017-07-29,North Carolina,Salisbury,115 W Fisher St,2,3,29.3984415,-98.5042924
15,900963,2017-07-28,Delaware,Wilmington,400 block of N Washington St,0,4,41.0321327,-87.5381426
16,900387,2017-07-27,Illinois,Chicago,2000 block of E 71st St,1,4,36.7565424,-119.7711186
17,898631,2017-07-26,North Carolina,High Point,2111 E. Green Drive,1,6,37.7849319,-122.4129481
18,898448,2017-07-25,Florida,Jacksonville,1040 Golfair Boulevard,1,3,36.1144629,-80.24526589999999
19,896444,2017-07-23,Illinois,Chicago,1500 block of East 82nd St,1,3,30.0216391,-95.3123538
20,896889,2017-07-23,Louisiana,Baton Rouge,10360 Ave H,0,4,29.7235827,-95.4421156
21,896149,2017-07-22,Ohio,Cincinnati,130 E Clifton Ave,0,5,40.110245,-88.2353849
22,893690,2017-07-19,Virginia,Richmond,2300 block of Bethel St,0,5,39.3048255,-76.6081873
23,894504,2017-07-19,California,Los Angeles,Imperial Hwy and Broadway,1,3,48.4616279,-122.3386173
24,893726,2017-07-18,Wisconsin,Milwaukee,3000 block of N 39th St,0,4,39.9854586,-75.08588999999999
0,893712,2017-07-18,New Jersey,Trenton,Hewitt St and Division St,1,3,36.1450958,-96.0023638
1,893752,2017-07-18,Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,37.7640281,-122.1743935
2,891291,2017-07-15,Pennsylvania,Philadelphia,21st and Fitzwater,1,3,37.7194881,-122.425285
3,891092,2017-07-15,Illinois,Chicago,12200 block of S Throop St,0,4,41.7718443,-87.67278499999999
4,886564,2017-07-09,Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,30.7029976,-88.0786828
5,886002,2017-07-08,Illinois,Alton,700 block of Oakwood Ave,0,4,42.2699348,-88.96278009999999
6,886220,2017-07-08,Ohio,Cincinnati,9917 Capstan Dr,1,8,34.027134,-118.3507829
7,884764,2017-07-06,Mississippi,Meridian,Eighth Ave,0,4,41.88387900000001,-87.7085187
8,883052,2017-07-05,Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,41.872262,-87.69373
9,883282,2017-07-05,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,42.91211149999999,-85.62301
10,883058,2017-07-05,Maine,Madison,300 block of Russell Rd,4,1,38.5979369,-121.4276274
11,882665,2017-07-04,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,40.6327104,-74.0271053
12,882321,2017-07-04,Virginia,Hampton,500 block of Patterson Ave,1,4,29.9673972,-90.10182309999999
13,883489,2017-07-04,North Carolina,Raleigh,105 E South St,1,3,44.9884743,-93.25497960000001
14,882422,2017-07-03,Alabama,Prattville,112 US 82,3,1,29.3984415,-98.5042924
15,881921,2017-07-03,Michigan,Pontiac,50 block of Thorpe St,1,3,41.0321327,-87.5381426
16,881700,2017-07-02,New Jersey,Jersey City,Wilkinson Avenue,0,4,36.7565424,-119.7711186
17,880738,2017-07-02,South Carolina,Greenwood,SC 72 Bypass,0,4,37.7849319,-122.4129481
18,879953,2017-07-01,Arkansas,Little Rock,220 W 6th St,0,25,36.1144629,-80.24526589999999
19,883656,2017-07-01,Illinois,Momence,2727 S 13000 Rd E,0,4,30.0216391,-95.3123538
20,880808,2017-07-01,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,29.7235827,-95.4421156
21,880813,2017-07-01,California,Oakland,3200 Humboldt Ave,0,4,40.110245,-88.2353849
22,879412,2017-06-30,New York,Bronx,1650 Grand Concourse,2,6,39.3048255,-76.6081873
23,877295,2017-06-27,Illinois,Chicago,200 block of S Lotus,0,5,48.4616279,-122.3386173
24,876010,2017-06-25,District of Columbia,Washington,5900 block of Southern Ave SE,0,4,39.9854586,-75.08588999999999
0,875886,2017-06-25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,36.1450958,-96.0023638
1,874613,2017-06-24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,37.7640281,-122.1743935
2,875322,2017-06-24,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,37.7194881,-122.425285
3,876076,2017-06-24,New Jersey,Willingboro,Pastoral Lane,0,4,41.7718443,-87.67278499999999
4,873847,2017-06-22,Georgia,Atlanta,1100 block of Osborne Street,1,6,30.7029976,-88.0786828
5,870095,2017-06-18,Missouri,Saint Louis,1900 block of N 14th St,3,2,42.2699348,-88.96278009999999
6,870222,2017-06-18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,34.027134,-118.3507829
7,869877,2017-06-18,Illinois,Chicago,3300 block of W Crystal St,0,4,41.88387900000001,-87.7085187
8,869968,2017-06-18,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,7,41.872262,-87.69373
9,869838,2017-06-17,Illinois,Chicago,50 block of N Latrobe Ave,0,4,42.91211149999999,-85.62301
10,869357,2017-06-17,Ohio,Columbus,6252 Busch Blvd,1,4,38.5979369,-121.4276274
11,868042,2017-06-15,Virginia,Richmond,4053 Old Brook Road,1,3,40.6327104,-74.0271053
12,868363,2017-06-15,New Mexico,La Madera,491 NM-111,5,0,29.9673972,-90.10182309999999
13,866739,2017-06-14,Virginia,Alexandria,420 E Monroe Ave,1,5,44.9884743,-93.25497960000001
14,868147,2017-06-14,Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,29.3984415,-98.5042924
15,866933,2017-06-14,California,San Francisco,720 San Bruno,4,2,41.0321327,-87.5381426
16,866412,2017-06-13,Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,36.7565424,-119.7711186
17,866448,2017-06-13,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,37.7849319,-122.4129481
18,869474,2017-06-13,Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,36.1144629,-80.24526589999999
19,864743,2017-06-11,Illinois,Chicago,3300 block of W Douglas Blvd,0,9,30.0216391,-95.3123538
20,864852,2017-06-11,Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,29.7235827,-95.4421156
21,865371,2017-06-11,Texas,Houston,505 Cypress Station Dr,0,4,40.110245,-88.2353849
22,865186,2017-06-10,Tennessee,Memphis,571 East Street,0,4,39.3048255,-76.6081873
23,864370,2017-06-09,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,48.4616279,-122.3386173
24,863075,2017-06-08,Louisiana,New Orleans,3650 Franklin Ave,0,6,39.9854586,-75.08588999999999
0,861307,2017-06-06,Utah,Sandy,2232 Alta Canyon Drive,3,2,36.1450958,-96.0023638
1,859875,2017-06-05,Florida,Orlando,2427 Forsyth Rd,6,0,37.7640281,-122.1743935
2,858810,2017-06-03,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,37.7194881,-122.425285
3,858719,2017-06-03,Louisiana,New Orleans,3717 Tulane Ave,3,2,41.7718443,-87.67278499999999
4,858877,2017-06-02,California,Los Angeles,89th St and Broadway,1,3,30.7029976,-88.0786828
5,858378,2017-06-02,Texas,Laredo,5301 McPherson Rd,2,3,42.2699348,-88.96278009999999
6,857443,2017-06-01,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,34.027134,-118.3507829
7,855764,2017-05-30,Ohio,Middletown,1200 Elliott Dr,1,3,41.88387900000001,-87.7085187
8,855113,2017-05-29,Kentucky,Louisville,231 Witherspoon St,1,3,41.872262,-87.69373
9,853901,2017-05-28,Alabama,Phenix City,100 block of 6th Street South,0,12,42.91211149999999,-85.62301
10,853796,2017-05-28,New Jersey,Paterson,86 Main Street,1,5,38.5979369,-121.4276274
11,853920,2017-05-28,Mississippi,Moss Point,6103 Hwy. 63,0,5,40.6327104,-74.0271053
12,853032,2017-05-27,New York,New York (Manhattan),318 W 14th St,0,4,29.9673972,-90.10182309999999
13,853119,2017-05-27,District of Columbia,Washington,100 block of Q St NW,1,7,44.9884743,-93.25497960000001
14,853756,2017-05-27,Mississippi,Bogue Chitto,2871 Lee Dr,8,1,29.3984415,-98.5042924
15,852676,2017-05-26,Florida,Miami,2730 NW 167th St,0,4,41.0321327,-87.5381426
16,848680,2017-05-21,Iowa,Des Moines,4300 Beaver Dr,1,3,36.7565424,-119.7711186
17,849215,2017-05-21,Arizona,Mesa,441 N Val Vista Dr,0,4,37.7849319,-122.4129481
18,848292,2017-05-20,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,36.1144629,-80.24526589999999
19,845364,2017-05-16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,30.0216391,-95.3123538
20,843078,2017-05-14,Arkansas,Jonesboro,311 S Main St,1,6,29.7235827,-95.4421156
21,843045,2017-05-14,Illinois,Dolton,14112 Chicago Road,0,5,40.110245,-88.2353849
22,843172,2017-05-14,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,39.3048255,-76.6081873
23,843590,2017-05-14,Texas,Fort Worth,8600 block of Calmont Ave,0,4,48.4616279,-122.3386173
24,840339,2017-05-10,New Jersey,Trenton,300 block of Centre St,1,3,39.9854586,-75.08588999999999
0,839846,2017-05-09,Kansas,Kansas City,1900 block of S. Boeke,3,1,36.1450958,-96.0023638
1,838272,2017-05-07,Illinois,Chicago,2600 block of 46th Pl,2,8,37.7640281,-122.1743935
2,835961,2017-05-04,Michigan,Flint,600 block of Copeman Boulevard,1,3,37.7194881,-122.425285
3,834832,2017-05-02,Florida,Jacksonville,1566 West 24th Street,1,3,41.7718443,-87.67278499999999
4,833152,2017-05-01,Texas,Dallas,3200 block of Reynolds Ave,2,3,30.7029976,-88.0786828
5,832679,2017-04-30,California,San Diego,9080 Judicial Dr,2,6,42.2699348,-88.96278009999999
