,incident_id,incident_date,state,city_county,address,number_killed,number_injured,latitude,longitude
1,682298,2016,California,Oakland,77th and Bancroft Avenues,0,7,37.7640281,-122.1743935
2,679290,2016,California,San Francisco,325 La Grande Ave,0,4,37.7194881,-122.425285
3,678438,2016,Illinois,Chicago (Englewood),6700 block of South Winchester,1,4,41.7718443,-87.672785
4,677293,2016,Alabama,Mobile,1800 block of St Stephens Road,0,5,30.7029976,-88.0786828
5,676686,2016,Illinois,Rockford,7801 East State St,1,5,42.2699348,-88.9627801
6,676663,2016,California,Los Angeles,2918 Rimpau Blvd,4,11,34.027134,-118.3507829
7,676376,2016,Illinois,Chicago,3300 block of W Maypole Ave,1,6,41.883879,-87.7085187
8,675993,2016,Illinois,Chicago,2700 block of West Lexington,0,4,41.872262,-87.69373
9,672203,2016,Michigan,Grand Rapids,1850 28th Street SE,1,8,42.9121115,-85.62301
10,672217,2016,California,Sacramento,1696 Arden Way,1,3,38.5979369,-121.4276274
11,671717,2016,New York,Brooklyn,7301 3rd Ave,0,4,40.6327104,-74.0271053
12,669777,2016,Louisiana,New Orleans,3727 Ulloa Street,3,2,29.9673972,-90.1018231
13,668407,2016,Minnesota,Minneapolis,Fourth St and Hennepin Ave,0,4,44.9884743,-93.2549796
14,667984,2016,Texas,San Antonio,2600 South Flores Street,1,4,29.3984415,-98.5042924
15,668279,2016,Illinois,Pembroke Township,17250E Road,4,0,41.0321327,-87.5381426
16,668352,2016,California,Fresno,3200 block of East Clay Avenue,0,4,36.7565424,-119.7711186
17,665995,2016,California,San Francisco,400 block of Ellis St,1,3,37.7849319,-122.4129481
18,663624,2016,North Carolina,Winston Salem (Winston-salem),100 block of 5 Royales Dr,0,4,36.1144629,-80.2452659
19,663789,2016,Texas,Humble,21219 Grand Linden Ct,0,4,30.0216391,-95.3123538
20,663106,2016,Texas,Houston,5450 Weslayan St,1,6,29.7235827,-95.4421156
21,662548,2016,Illinois,Champaign,300 block of E. Green St,1,3,40.110245,-88.2353849
22,662342,2016,Maryland,Baltimore,Greenmount Ave and Preston St,0,8,39.3048255,-76.6081873
23,661703,2016,Washington,Burlington,201 Cascade Mall Dr,5,0,48.4616279,-122.3386173
24,657854,2016,Pennsylvania,Philadelphia,3001 Castor Avenue,0,4,39.9854586,-75.08589
